contract_id,case_filed_yr,case_filed_month,jurisdiction,zip,assign_atty,case_type_x,settlement_offer,amount_billed,contract_dup,case_type_y,hours_worked
007C415692   ,2013,1,Oklahoma            ,73034,612,5121.0,5763000.0,229000.0,False,,
 680 8299X699,2012,7,California          ,91352,620,5121.0,55255000.0,612900.0,False,5121.0,450.0
 680 3386R148,2012,8,California          ,91325,651,5219.0,0.0,40700.0,False,5219.0,412.0
00272M8783   ,2013,11,Washington          ,98663,42,5122.0,0.0,14100.0,False,,
008D285536   ,2013,12,Virginia            ,22312,136,5223.0,10935000.0,2871700.0,False,,
005994A810   ,2013,8,North Carolina      ,28001,676,5121.0,14295000.0,580300.0,False,,
000530P186   ,2013,9,Wisconsin           ,53154,612,5223.0,10000000.0,120400.0,False,,
 680 2512X511,2012,2,Delaware            ,19713,92,5119.0,0.0,129600.0,False,5219.0,5.0
 680 2512X511,2012,2,Delaware            ,19713,92,5119.0,0.0,129600.0,False,5119.0,10.0
 680 2512X511,2012,2,Delaware            ,19713,92,5219.0,0.0,44000.0,True,5219.0,5.0
 680 2512X511,2012,2,Delaware            ,19713,92,5219.0,0.0,44000.0,True,5119.0,10.0
 680 3000N204,2012,3,Louisiana           ,71201,651,5119.0,0.0,26500.0,False,5119.0,11.0
001A967908   ,2013,6,Minnesota           ,55418,44,5131.0,10000000.0,10900.0,False,,
 PACP3871N593,2012,8,Texas               ,75418,712,5121.0,3390000.0,235900.0,False,5121.0,317.0
007595C096   ,2013,10,Washington          ,98155,184,5121.0,1665000.0,47900.0,False,,
 680 3635P900,2012,8,New York            ,12207,90,5219.0,0.0,65100.0,False,5219.0,2446.0
 680 8633C435,2012,8,Minnesota           ,55113,612,5219.0,0.0,11700.0,False,5219.0,18.0
 680 7508L72A,2012,8,New York            ,10018,994,5122.0,12120000.0,147600.0,False,5122.0,16.0
000C272108   ,2013,7,Connecticut         ,6405,620,5121.0,170428000.0,3663800.0,False,,
008D54032A   ,2013,11,New Mexico          ,88220,612,5121.0,15000000.0,369300.0,False,,
005402L222   ,2013,7,Pennsylvania        ,18064,416,5121.0,17899000.0,138600.0,False,,
009C171351   ,2013,2,South Carolina      ,29607,612,5121.0,6850000.0,85600.0,False,,
 680 5189M727,2012,8,California          ,94509,712,5219.0,0.0,182800.0,False,5219.0,6.0
 680 9A430097,2012,2,California          ,93117,599,5106.0,0.0,9400.0,False,5102.0,66.0
 680 9A430097,2012,2,California          ,93117,599,5106.0,0.0,9400.0,False,5106.0,39.0
 680 9925B495,2012,8,Georgia             ,30548,712,5219.0,0.0,134500.0,False,5219.0,209.0
007508P164   ,2013,6,Massachusetts       ,1752,100,5122.0,5719000.0,161100.0,False,,
 680 5A111790,2012,8,Ohio                ,45248,691,5219.0,0.0,68700.0,False,5219.0,647.0
003219X120   ,2013,3,Michigan            ,49082,665,5121.0,6125000.0,108400.0,False,,
 680 0462P984,2012,8,Massachusetts       ,2109,92,5119.0,0.0,31900.0,False,5119.0,162.0
 680 0462P984,2012,8,Massachusetts       ,2109,92,5119.0,0.0,31900.0,False,5102.0,13.0
 680 3E829680,2012,8,Florida             ,33431,712,5219.0,0.0,960200.0,False,5219.0,140.0
004D87375A   ,2013,9,Massachusetts       ,2148,612,5121.0,78000000.0,810900.0,False,,
 680 9041N676,2012,4,New York            ,10075,461,5122.0,0.0,439200.0,False,5122.0,978.0
 680 9041N676,2012,4,New York            ,10075,461,5122.0,0.0,439200.0,False,5223.0,2169.0
 680 8F882008,2012,8,New York            ,10461,651,5119.0,0.0,14300.0,False,5102.0,7.0
 680 8F882008,2012,8,New York            ,10461,651,5119.0,0.0,14300.0,False,5119.0,22.0
008B457071   ,2013,6,North Carolina      ,27127,42,5122.0,1134000.0,92400.0,False,,
 680 9534N538,2012,8,California          ,92880,599,5106.0,0.0,25700.0,False,5106.0,12.0
003092A462   ,2013,7,Arizona             ,85260,620,5121.0,29559000.0,120000.0,False,,
006522H385   ,2013,10,Minnesota           ,55114,416,5105.0,20000000.0,13700.0,False,,
000442C372   ,2013,8,Texas               ,76116,665,5121.0,10778000.0,483900.0,False,,
004920L931   ,2013,7,New Jersey          ,7030,620,5121.0,14768000.0,281300.0,False,,
003419R184   ,2013,8,Texas               ,75231,169,5224.0,20000000.0,53200.0,False,,
001C68655A   ,2013,8,New York            ,13148,10,5223.0,98000.0,810600.0,False,,
00372D5268   ,2013,11,Tennessee           ,38501,612,5224.0,10000000.0,38700.0,False,,
002D695065   ,2013,8,Delaware            ,19963,665,5122.0,6060000.0,132300.0,False,,
 680 6808R515,2012,8,California          ,90038,651,5219.0,0.0,11300.0,False,5101.0,179.0
 680 6808R515,2012,8,California          ,90038,651,5219.0,0.0,11300.0,False,5219.0,110.0
006510M226   ,2013,9,South Carolina      ,29414,169,5224.0,10000000.0,319800.0,False,,
005C372723   ,2013,11,New Mexico          ,87113,595,5224.0,10000000.0,61000.0,False,,
 680 6849X018,2012,8,Virginia            ,20164,91,5119.0,0.0,37300.0,False,5102.0,17.0
 680 6849X018,2012,8,Virginia            ,20164,91,5119.0,0.0,37300.0,False,5119.0,28.0
002C395374   ,2013,11,Georgia             ,30605,620,5121.0,30599000.0,529000.0,False,,
002D011631   ,2013,5,New Mexico          ,88011,665,5121.0,3386000.0,58600.0,False,,
002D011631   ,2013,5,New Mexico          ,88011,665,5122.0,300000.0,11000.0,True,,
 680 7037X978,2012,4,Georgia             ,30043,651,5219.0,0.0,6000.0,False,5219.0,3258.0
 PACP1035X323,2012,8,Texas               ,76111,712,5233.0,0.0,159400.0,False,5233.0,34.0
 680 2412X801,2012,1,California          ,95035,712,5219.0,0.0,67800.0,False,5219.0,15.0
004D318765   ,2013,7,Pennsylvania        ,16353,134,5223.0,1000.0,30700.0,False,,
008B893169   ,2013,5,North Carolina      ,28217,91,5122.0,260000.0,21400.0,False,,
006A080444   ,2013,10,Colorado            ,81047,169,5121.0,0.0,119500.0,False,,
 680 540M1675,2012,8,Michigan            ,49707,651,5219.0,0.0,33100.0,False,5219.0,496.0
 680 540M1675,2012,8,Michigan            ,49707,651,5219.0,0.0,33100.0,False,5102.0,5.0
 680 540M1675,2012,8,Michigan            ,49707,651,5219.0,0.0,33100.0,False,5101.0,4.0
001763R276   ,2013,6,Colorado            ,80014,595,5121.0,14040000.0,218000.0,False,,
 680 7001L434,2012,8,Wisconsin           ,53223,620,5121.0,456744000.0,5227300.0,False,5121.0,1031.0
00257P8811   ,2013,7,Pennsylvania        ,19014,665,5121.0,2060000.0,54800.0,False,,
00257P8811   ,2013,7,Pennsylvania        ,19014,665,5224.0,10000000.0,21500.0,True,,
 680 1A703337,2012,6,Michigan            ,48322,612,5219.0,0.0,73500.0,False,5219.0,64.0
 680 2329P462,2012,8,North Carolina      ,27406,743,5121.0,1931000.0,145600.0,False,5121.0,290.0
 680 4101R919,2012,6,California          ,94590,92,5119.0,0.0,9300.0,False,5119.0,81.0
 680 4101R919,2012,6,California          ,94590,92,5119.0,0.0,9300.0,False,5102.0,34.0
 680 4B131080,2012,8,Michigan            ,48073,712,5219.0,0.0,136500.0,False,5219.0,38.0
 680 4B131080,2012,8,Michigan            ,48073,712,5219.0,0.0,136500.0,False,5122.0,43.0
 680 4B131080,2012,8,Michigan            ,48073,712,5122.0,315000.0,26100.0,True,5219.0,38.0
 680 4B131080,2012,8,Michigan            ,48073,712,5122.0,315000.0,26100.0,True,5122.0,43.0
 680 6594R951,2012,8,Wisconsin           ,53226,651,5219.0,0.0,13400.0,False,5219.0,8172.0
 680 9625N45A,2012,5,New York            ,10004,91,5219.0,0.0,49100.0,False,5219.0,39588.0
006D207286   ,2013,9,Utah                ,84627,10,5121.0,23896000.0,146300.0,False,,
007B500111   ,2013,4,Wisconsin           ,53215,592,5122.0,1560000.0,84000.0,False,,
002C815938   ,2013,9,New Mexico          ,88260,111,5121.0,1768000.0,83200.0,False,,
00853L9244   ,2013,12,New York            ,11416,596,5121.0,3546000.0,97500.0,False,,
00853L9244   ,2013,12,New York            ,11416,596,5122.0,911000.0,119900.0,True,,
006C015810   ,2013,12,New Jersey          ,8527,970,5223.0,63000.0,812000.0,False,,
002B182336   ,2013,12,Connecticut         ,6070,100,5219.0,0.0,74700.0,False,,
008A377850   ,2013,11,Ohio                ,44122,169,5224.0,10000000.0,41400.0,False,,
004C376183   ,2013,11,Illinois            ,60622,620,5121.0,16968000.0,153900.0,False,,
 680 3E312605,2012,8,California          ,94080,543,5119.0,0.0,4800.0,False,5119.0,17.0
 680 6769L576,2012,8,New York            ,10013,651,5119.0,0.0,30000.0,False,5202.0,117.0
 680 6769L576,2012,8,New York            ,10013,651,5119.0,0.0,30000.0,False,5119.0,1.0
005509N907   ,2013,5,Utah                ,84105,10,5121.0,8752000.0,94500.0,False,,
000206R289   ,2013,5,Illinois            ,62960,638,5121.0,4820000.0,69100.0,False,,
 680 646M8542,2012,8,New York            ,14225,712,5121.0,5943000.0,143600.0,True,5121.0,50.0
 680 646M8542,2012,8,New York            ,14225,712,5121.0,5943000.0,143600.0,True,5219.0,11080.0
 680 646M8542,2012,8,New York            ,14225,712,5219.0,0.0,280800.0,True,5121.0,50.0
 680 646M8542,2012,8,New York            ,14225,712,5219.0,0.0,280800.0,True,5219.0,11080.0
006D086447   ,2013,10,New Mexico          ,88201,100,5122.0,250000.0,8000.0,False,,
009D018340   ,2013,12,Illinois            ,61554,169,5224.0,10000000.0,83200.0,False,,
 680 8373P619,2012,3,Wisconsin           ,53223,92,5219.0,0.0,5900.0,False,5219.0,59.0
 680 3A946890,2012,8,New Jersey          ,7306,416,5219.0,0.0,10500.0,False,5219.0,1461.0
008021N907   ,2013,7,Missouri            ,63105,636,5122.0,574000.0,17000.0,False,,
006082L999   ,2013,10,Washington          ,98115,612,5223.0,10000000.0,19800.0,False,,
 680 8B847116,2012,5,Missouri            ,63120,758,5121.0,1000000.0,149700.0,False,5223.0,1381.0
 680 8B847116,2012,5,Missouri            ,63120,758,5121.0,1000000.0,149700.0,False,5121.0,2.0
 680 1387X68A,2012,8,California          ,92507,91,5119.0,0.0,10500.0,False,5102.0,17.0
 680 1387X68A,2012,8,California          ,92507,91,5119.0,0.0,10500.0,False,5119.0,22.0
003D387620   ,2013,7,New York            ,11229,612,5121.0,52213000.0,796800.0,False,,
006D606899   ,2013,9,Kentucky            ,40229,169,5122.0,600000.0,69600.0,False,,
00583M0710   ,2013,12,New Jersey          ,7080,612,5223.0,30000000.0,552800.0,False,,
 680 8488H856,2012,3,Connecticut         ,6604,651,5219.0,0.0,9300.0,False,5219.0,11.0
 680 0C611749,2012,6,New Jersey          ,8822,599,5219.0,0.0,13600.0,False,5219.0,7.0
 680 2B491680,2012,8,California          ,94585,599,5119.0,0.0,38200.0,False,5101.0,294.0
 680 2B491680,2012,8,California          ,94585,599,5119.0,0.0,38200.0,False,5119.0,13.0
 680 4980L940,2012,7,Georgia             ,30214,90,5119.0,0.0,96800.0,False,5202.0,71.0
 680 4980L940,2012,7,Georgia             ,30214,90,5119.0,0.0,96800.0,False,5102.0,123.0
 680 4980L940,2012,7,Georgia             ,30214,90,5119.0,0.0,96800.0,False,5119.0,110.0
000C175634   ,2013,6,Tennessee           ,37214,638,5121.0,4290000.0,25700.0,False,,
000C175634   ,2013,6,Tennessee           ,37214,638,5224.0,10000000.0,5600.0,True,,
008C850374   ,2013,3,New Hampshire       ,3087,112,5122.0,200000.0,58200.0,False,,
 680 5026X065,2012,2,Michigan            ,48092,612,5121.0,75663000.0,592900.0,False,5121.0,27.0
009166R636   ,2013,10,Nebraska            ,68803,641,5121.0,4324000.0,58800.0,False,,
 680 7A741851,2012,8,Minnesota           ,55901,744,5119.0,0.0,59600.0,False,5119.0,281.0
006953X018   ,2013,5,Michigan            ,48532,612,5223.0,10000000.0,70600.0,False,,
 680 5882H196,2012,8,Montana             ,59401,620,5121.0,32242000.0,335600.0,False,5121.0,156.0
 680 5205R767,2012,8,Oregon              ,97239,620,5223.0,96000.0,101400.0,False,5223.0,4.0
0012L0467A   ,2013,9,New York            ,10011,718,5119.0,0.0,36000.0,False,,
 680 1882L387,2012,8,Washington          ,98109,926,5119.0,0.0,77200.0,False,5119.0,73.0
 680 8752X289,2012,5,Iowa                ,52402,651,5219.0,0.0,14400.0,False,5219.0,2241.0
 680 3A726948,2012,6,Illinois            ,60077,612,5121.0,164494000.0,912500.0,False,5121.0,768.0
 680 7B869725,2012,4,New Jersey          ,7036,599,5122.0,8500000.0,529600.0,False,5122.0,148.0
 680 7B869725,2012,4,New Jersey          ,7036,599,5122.0,8500000.0,529600.0,False,5119.0,25.0
 680 7B869725,2012,4,New Jersey          ,7036,599,5119.0,0.0,50400.0,True,5122.0,148.0
 680 7B869725,2012,4,New Jersey          ,7036,599,5119.0,0.0,50400.0,True,5119.0,25.0
 680 3B202190,2012,1,Washington          ,99201,620,5223.0,86000.0,189100.0,False,5223.0,27974.0
 680 5240N397,2012,6,New York            ,10453,612,5121.0,65246000.0,1422500.0,False,5121.0,21.0
008D04158A   ,2013,12,Maryland            ,20785,169,5224.0,10000000.0,28100.0,False,,
 680 5648P208,2012,1,California          ,94538,620,5121.0,0.0,500800.0,False,5121.0,320.0
 680 6434B627,2012,8,Kentucky            ,41008,599,5122.0,9052000.0,96300.0,False,5122.0,190.0
 680 406M3322,2012,8,Colorado            ,80537,712,5219.0,0.0,115600.0,False,5219.0,1235.0
001D593782   ,2013,6,Connecticut         ,6712,665,5122.0,6758000.0,157200.0,False,,
003D194115   ,2013,6,Illinois            ,60623,620,5119.0,0.0,23400.0,False,,
00611M2979   ,2013,12,Alabama             ,36567,636,5122.0,0.0,70000.0,False,,
000C511081   ,2013,7,Texas               ,78664,996,5121.0,4089000.0,253400.0,False,,
00452M5999   ,2013,11,Illinois            ,60608,169,5122.0,174000.0,62800.0,False,,
 680 5B132492,2012,6,North Carolina      ,28277,745,5122.0,50000.0,5700.0,False,5122.0,733.0
 680 8254L030,2012,8,Virginia            ,23225,926,5119.0,0.0,933300.0,False,5119.0,119.0
003511P190   ,2013,12,South Dakota        ,57401,571,5224.0,10000000.0,22100.0,False,,
 680 4B240179,2012,8,Minnesota           ,55379,712,5219.0,0.0,283400.0,False,5219.0,409.0
00555W906A   ,2013,6,Colorado            ,80216,612,5121.0,45503000.0,682500.0,False,,
 680 2B955896,2012,2,Tennessee           ,37211,90,5219.0,0.0,31200.0,False,5219.0,326.0
006948L947   ,2013,10,Virginia            ,23851,10,5121.0,9520000.0,407800.0,False,,
 680 9276C100,2012,1,California          ,94704,651,5219.0,0.0,35600.0,False,5219.0,9.0
005653L895   ,2013,10,Texas               ,75034,416,5214.0,10000000.0,9000.0,False,,
009015H504   ,2013,3,Connecticut         ,6902,110,5122.0,3675000.0,411300.0,False,,
000E363311   ,2013,12,New Jersey          ,7083,456,5145.0,20000000.0,26400.0,False,,
 680 0C992161,2012,7,California          ,92110,546,5119.0,0.0,6300.0,False,5119.0,8.0
006320B777   ,2013,1,Colorado            ,80524,612,5122.0,2750000.0,109000.0,False,,
003D039477   ,2013,6,North Carolina      ,27610,100,5219.0,0.0,29800.0,False,,
 680 1C512837,2012,3,Colorado            ,80011,756,5119.0,0.0,43000.0,False,5119.0,50.0
 680 1C512837,2012,3,Colorado            ,80011,756,5119.0,0.0,43000.0,False,5122.0,45.0
 680 1C512837,2012,3,Colorado            ,80011,756,5122.0,107000.0,16000.0,True,5119.0,50.0
 680 1C512837,2012,3,Colorado            ,80011,756,5122.0,107000.0,16000.0,True,5122.0,45.0
009038A420   ,2013,10,Massachusetts       ,1604,40,5122.0,700000.0,62500.0,False,,
000D436416   ,2013,4,Massachusetts       ,1880,10,5121.0,193767000.0,3902900.0,False,,
004679X08A   ,2013,3,Colorado            ,80012,620,5121.0,99507000.0,1377900.0,False,,
 680 1560B237,2012,4,Connecticut         ,6851,712,5121.0,6055000.0,168000.0,False,5121.0,19.0
 680 4245X762,2012,8,New York            ,10016,599,5122.0,597000.0,46200.0,False,5122.0,50.0
 680 2208P977,2012,8,Maryland            ,20763,597,5119.0,0.0,7900.0,False,5119.0,158.0
 680 6049P640,2012,8,North Carolina      ,28348,531,5219.0,0.0,11800.0,False,5219.0,46.0
 680 3298M924,2012,1,New York            ,10018,416,5122.0,13797000.0,264700.0,False,5122.0,54.0
005A930003   ,2013,9,Virginia            ,20151,169,5224.0,20000000.0,230200.0,False,,
004576M975   ,2013,1,South Carolina      ,29115,470,5121.0,4547000.0,243300.0,False,,
 680 3836X355,2012,1,Georgia             ,30904,612,5121.0,8720000.0,118500.0,False,5121.0,6.0
 680 8B034584,2012,5,New Jersey          ,7059,540,5122.0,100000.0,1100.0,True,5122.0,9.0
00618D5818   ,2013,8,Texas               ,79601,665,5121.0,2564000.0,223500.0,False,,
007570L089   ,2013,10,North Carolina      ,28303,612,5119.0,0.0,47700.0,False,,
 680 2363L456,2012,8,Massachusetts       ,2109,926,5119.0,0.0,119500.0,False,5119.0,12.0
 680 4612X609,2012,4,Arizona             ,85301,651,5119.0,0.0,10600.0,False,5119.0,135.0
 680 5883H433,2012,8,Maryland            ,21842,620,5121.0,43276000.0,1318400.0,False,5121.0,92.0
007377R874   ,2013,9,Illinois            ,60504,620,5223.0,300000000.0,874800.0,False,,
007377R874   ,2013,9,Illinois            ,60504,620,5121.0,409704000.0,2816800.0,True,,
007377R874   ,2013,9,Illinois            ,60504,620,5119.0,0.0,145700.0,True,,
004D983396   ,2013,8,Colorado            ,80203,169,5122.0,800000.0,124200.0,False,,
004B528661   ,2013,3,Utah                ,84025,913,5223.0,31000.0,47500.0,False,,
009C380462   ,2013,3,Virginia            ,22554,136,5122.0,500000.0,62100.0,False,,
 680 1343L343,2012,3,Colorado            ,81611,594,5219.0,0.0,4700.0,False,5219.0,208.0
 PACP753D2609,2012,8,Texas               ,77089,30,5106.0,0.0,1200.0,False,5106.0,21.0
 680 8284N812,2012,8,Missouri            ,65616,91,5219.0,0.0,6800.0,False,5219.0,397.0
 680 1071X487,2012,1,Michigan            ,48327,91,5106.0,0.0,11000.0,False,5106.0,58.0
 680 3162P864,2012,1,New York            ,10590,542,5122.0,650000.0,112400.0,False,5122.0,32.0
 680 3162P864,2012,1,New York            ,10590,542,5122.0,650000.0,112400.0,False,5119.0,25.0
 680 3162P864,2012,1,New York            ,10590,542,5119.0,0.0,115200.0,True,5122.0,32.0
 680 3162P864,2012,1,New York            ,10590,542,5119.0,0.0,115200.0,True,5119.0,25.0
 680 4345L409,2012,8,California          ,94103,926,5105.0,0.0,55600.0,False,5105.0,750.0
005D961236   ,2013,9,Tennessee           ,38340,983,5223.0,37000.0,77600.0,False,,
 680 6581R709,2012,8,Arizona             ,85331,531,5219.0,0.0,5400.0,False,5219.0,47.0
001213P989   ,2013,9,Arizona             ,85250,639,5122.0,0.0,22500.0,False,,
 680 45A83107,2012,4,Iowa                ,52240,416,5119.0,0.0,31700.0,False,5119.0,7.0
008502A456   ,2013,8,Minnesota           ,55401,612,5122.0,697000.0,40000.0,False,,
 680 5377N273,2012,8,Missouri            ,63935,712,5121.0,2919000.0,97900.0,False,5121.0,73.0
002833R729   ,2013,6,Kansas              ,67205,665,5224.0,10000000.0,4200.0,False,,
 680 3760N402,2012,3,Maryland            ,21217,712,5219.0,0.0,125900.0,False,5219.0,1.0
 680 2338C460,2012,8,North Carolina      ,28466,599,5119.0,0.0,11600.0,False,5102.0,6.0
 680 2338C460,2012,8,North Carolina      ,28466,599,5119.0,0.0,11600.0,False,5119.0,8.0
00117P7138   ,2013,1,Tennessee           ,37172,135,5121.0,1130000.0,104600.0,False,,
002D528982   ,2013,6,Massachusetts       ,2149,456,5121.0,3250000.0,29100.0,False,,
007276C638   ,2013,7,Connecticut         ,6801,612,5121.0,16299000.0,487600.0,False,,
 680 0296C038,2012,6,Indiana             ,46254,599,5219.0,0.0,9600.0,False,5219.0,32.0
 680 3678X895,2012,2,New York            ,11788,543,5121.0,90000000.0,1147500.0,False,5121.0,7700.0
 680 2068L105,2012,8,California          ,92625,926,5119.0,0.0,68900.0,False,5119.0,11.0
 680 7722X251,2012,8,California          ,94509,712,5122.0,1082000.0,33200.0,False,5122.0,121.0
 680 6472X604,2012,3,Minnesota           ,55316,651,5106.0,0.0,2700.0,False,5106.0,68.0
 680 1626P667,2012,8,Massachusetts       ,2136,90,5119.0,0.0,444700.0,False,5202.0,3556.0
 680 1626P667,2012,8,Massachusetts       ,2136,90,5119.0,0.0,444700.0,False,5102.0,7.0
 680 1626P667,2012,8,Massachusetts       ,2136,90,5119.0,0.0,444700.0,False,5219.0,457.0
 680 1626P667,2012,8,Massachusetts       ,2136,90,5119.0,0.0,444700.0,False,5101.0,9.0
